latitude,longitude,cluster
36.0958333,-79.2672222,8
41.7605556,-88.32,7
41.85,-87.65,7
44.2619444,-88.4152778,7
38.5816667,-121.4933333,0
37.1041667,-113.5833333,0
40.2736111,-76.8847222,7
47.0380556,-122.8994444,5
43.0730556,-89.4011111,7
40.6111111,-111.8991667,0
30.3958333,-88.8852778,9
40.0063889,-75.7036111,7
53.25,-1.416667,6
39.1502778,-123.2066667,0
38.8113889,-90.8527778,8
37.9886111,-84.4777778,8
30.275,-89.7811111,9
41.1305556,-85.1288889,7
28.5380556,-81.3794444,2
44.0216667,-92.4697222,7
33.4041667,-79.9219444,9
42.2711111,-89.0938889,7
31.7058333,-83.6533333,9
39.9611111,-82.9988889,8
27.2936111,-80.3505556,2
29.6194444,-95.6347222,9
32.8794444,-111.7566667,4
53.783333,-1.066667,6
33.5508333,-79.0416667,9
38.3136111,-86.095,8
26.9616667,-82.3527778,2
34.1480556,-117.9980556,4
38.0491667,-87.2741667,8
42.0427778,-88.0797222,7
42.6525,-73.7566667,7
47.3294444,-122.5788889,5
40.015,-105.27,0
29.6483333,-81.6377778,2
28.2916667,-81.4077778,2
34.3697222,-83.2352778,9
34.033333,-5.0,6
39.6133333,-105.0161111,0
34.693536,-84.480261,9
40.9791667,-74.1169444,7
33.4483333,-112.0733333,4
40.5725,-111.859722,0
36.1027778,-79.5069444,8
36.1658333,-86.7844444,8
38.7297222,-120.7975,0
29.2105556,-81.0230556,2
29.7630556,-95.3630556,9
46.1880556,-123.83,5
37.5630556,-122.3244444,0
40.6547222,-76.1011111,7
40.6563889,-73.6097222,7
33.4483333,-112.0733333,4
37.4136111,-79.1425,8
42.2505556,-83.1786111,7
36.8525,-121.4005556,0
34.017089,-118.28876,4
36.0583333,-90.4972222,8
33.9980556,-85.8663889,9
40.4405556,-79.9961111,7
36.0997222,-80.2444444,8
51.514125,-0.093689,6
27.4986111,-82.575,2
38.5816667,-121.4933333,0
26.4516667,-81.9483333,2
43.866667,-79.033333,7
37.2708333,-79.9416667,8
36.1658333,-86.7844444,8
34.70713,33.022617,6
43.1344444,-90.7052778,7
49.25,-123.133333,5
26.3583333,-80.0833333,2
41.43,-73.6805556,7
40.2452778,-75.65,7
20.993106,-156.666914,1
37.0594444,-106.0916667,0
35.9605556,-83.9208333,8
35.8880556,-106.3063889,4
31.768319,35.21371,6
39.1405556,-121.6158333,0
37.7022222,-121.9347222,0
39.3330556,-82.9825,8
31.968599,-99.901813,9
35.1494444,-90.0488889,9
41.38127,-71.708863,7
37.0058333,-121.5672222,0
32.9438889,-103.3480556,4
37.4636111,-122.4275,0
26.6583333,-80.2416667,2
40.4405556,-79.9961111,7
42.2711111,-89.0938889,7
47.7988889,-122.4969444,5
38.910841,-94.382172,8
47.2530556,-122.4430556,5
39.9808333,-75.3088889,7
40.1672222,-105.1013889,0
30.5619444,-81.8308333,9
27.3361111,-82.5308333,2
32.2216667,-110.9258333,4
47.6063889,-122.3308333,5
53.0,-2.183333,6
35.1858333,-86.1122222,8
-37.822891,147.610413,3
35.1858333,-86.1122222,8
34.0736111,-118.3994444,4
35.0777778,-87.4397222,8
44.2580556,-71.4416667,7
32.436381,-111.222442,4
44.8505556,-124.0455556,5
38.5816667,-121.4933333,0
36.8527778,-75.9783333,8
40.8,-96.6666667,8
36.555239,-121.923288,0
41.5894444,-88.0577778,7
41.5308333,-75.5458333,7
47.1041667,-122.4333333,5
29.6513889,-82.325,2
40.8897222,-81.5977778,7
38.9716667,-95.235,8
36.5041667,-88.8741667,8
34.0522222,-118.2427778,4
51.647222,-3.136944,6
34.5033333,-82.6502778,9
44.6713889,-103.8516667,5
33.9202778,-80.3416667,9
44.4372222,-90.9111111,7
36.1055556,-79.5425,8
29.9838889,-90.1527778,9
51.068785,-1.794472,6
53.333333,-3.083333,6
36.3230556,-86.7133333,8
30.155,-95.2111111,9
38.8338889,-104.8208333,0
38.6275,-92.5663889,8
44.1752778,-122.1627778,5
-37.813938,144.963425,3
30.4211111,-87.2169444,9
29.9480556,-93.9169444,9
33.6694444,-117.8222222,4
32.6788889,-115.4980556,4
39.7294444,-104.8313889,0
37.2152778,-93.2980556,8
28.1458333,-82.7569444,2
36.1733333,-79.9891667,8
39.9611111,-82.9988889,8
38.9594444,-84.3880556,8
44.0747222,-89.2877778,7
47.6063889,-122.3308333,5
43.1963889,-75.7308333,7
52.9,-0.633333,6
47.36865,8.539183,6
40.1261111,-82.9291667,7
39.8288889,-84.8902778,8
33.835293,-117.914504,4
33.4483333,-112.0733333,4
30.3933333,-86.4958333,9
33.3527778,-111.7883333,4
41.6441667,-93.4644444,7
29.7630556,-95.3630556,9
36.7983333,-81.6825,8
33.6694444,-117.8222222,4
35.1980556,-111.6505556,4
42.8475,-90.7105556,7
32.3666667,-86.3,9
49.145922,0.227849,6
43.6136111,-116.2025,0
44.372973,-71.950838,7
39.1619444,-84.4569444,8
38.5816667,-121.4933333,0
35.2269444,-80.8433333,8
37.2266667,-121.9736111,0
44.2619444,-88.4152778,7
33.2147222,-97.1327778,9
51.883333,-0.516667,6
35.8944444,-79.9911111,8
31.7244444,-96.165,9
41.7566667,-104.8211111,0
41.0388889,-73.8655556,7
33.4708333,-81.975,9
45.0563889,-92.8058333,7
54.416667,-7.2,6
40.835,-73.1316667,7
39.221577,-77.672235,8
39.1836111,-96.5713889,8
49.15,-123.916667,5
42.1033333,-76.2625,7
44.7894444,-93.6019444,7
36.4202778,-81.4736111,8
39.9611111,-82.9988889,8
28.6697222,-81.2083333,2
42.3369444,-71.2097222,7
40.5433333,-79.1625,7
35.6144444,-88.8138889,8
32.7555556,-98.9019444,9
34.2783333,-119.2922222,4
33.9163889,-118.3516667,4
43.0730556,-89.4011111,7
53.533333,-1.116667,6
33.7669444,-118.1883333,4
31.1169444,-97.7275,9
42.6525,-73.7566667,7
33.4147222,-111.9086111,4
45.2630556,-122.6913889,5
39.7286111,-121.8363889,0
30.4380556,-84.2808333,9
47.2530556,-122.4430556,5
47.6588889,-117.425,5
40.5594444,-79.9588889,7
55.833333,-4.25,6
38.917488,-77.237997,8
19.0638889,-155.5858333,1
26.7052778,-80.0366667,2
42.2458333,-84.4013889,7
39.512151,-115.982003,0
44.9483333,-93.3477778,7
41.7075,-86.895,7
27.3361111,-82.5308333,2
36.393752,-78.982788,8
37.1463889,-92.7686111,8
41.9483333,-71.9744444,7
33.6116667,-111.7166667,4
39.0091667,-123.365,0
40.298672,-83.067965,7
29.7630556,-95.3630556,9
40.0377778,-76.3058333,7
38.895,-77.0366667,8
41.8455556,-87.7538889,7
40.057838,-74.137183,7
41.1147222,-74.15,7
38.7072222,-121.28,0
39.9147222,-77.905,7
46.2830556,-96.0772222,7
34.6844444,-90.3827778,9
39.6180556,-75.0761111,7
34.2563889,-99.5163889,9
49.85043,-73.60517,7
38.8697222,-75.4233333,8
30.6277778,-96.3341667,9
37.3280556,-87.4988889,8
44.8830556,-68.6725,7
29.954726,-93.931365,9
34.8697222,-111.7602778,4
38.2858333,-91.7202778,8
46.294404,-93.826922,7
35.6869444,-105.9372222,4
39.9611111,-82.9988889,8
33.2,-117.2416667,4
45.4,-74.033333,7
35.6225,-117.67,4
52.983333,-0.016667,6
33.9166667,-117.8991667,4
33.3061111,-111.8405556,4
33.4916667,-80.8558333,9
42.6338889,-73.5541667,7
40.8,-96.6666667,8
35.0844444,-106.6505556,4
39.8544444,-75.0394444,7
36.7477778,-119.7713889,0
40.3222222,-98.5944444,8
39.1619444,-84.4569444,8
40.7141667,-74.0063889,7
36.0330556,-86.7827778,8
41.9219444,-71.55,7
37.2744444,-94.6052778,8
38.5816667,-121.4933333,0
47.528713,-121.825391,5
40.3355556,-75.9272222,7
3.139003,101.686855,3
33.6680556,-117.3263889,4
30.3319444,-81.6558333,9
45.3552778,-84.3005556,7
35.3136111,-83.1766667,8
34.0983333,-118.3258333,4
47.4625,-92.5397222,7
40.5686111,-75.095,7
40.1044444,-74.9516667,7
35.5977778,-82.4,8
41.7480556,-71.1902778,7
41.3305556,-74.1872222,7
35.7111111,-78.6144444,8
61.2180556,-149.9002778,5
42.5833333,-71.8027778,7
39.7391667,-104.9841667,0
41.0813889,-81.5191667,7
43.5911111,-71.7372222,7
41.2613889,-114.1933333,0
39.9611111,-82.9988889,8
37.985,-103.5433333,0
37.775,-122.4183333,0
36.9786111,-76.4283333,8
43.666667,-79.416667,7
33.6675,-84.0177778,9
33.4483333,-112.0733333,4
39.0911111,-94.4152778,8
34.1975,-119.1761111,4
41.1175,-73.4083333,7
34.56,-5.95,6
43.7508333,-87.7144444,7
40.6263889,-80.0561111,7
44.7527778,-68.6794444,7
41.4088889,-75.6627778,7
37.7741667,-87.1133333,8
37.3541667,-86.1222222,8
40.6638889,-74.2111111,7
40.683512,-74.376508,7
38.910841,-94.382172,8
52.366667,-1.4,6
35.2269444,-80.8433333,8
35.8905556,-83.7247222,8
27.9011111,-81.5861111,2
40.5569444,-75.18,7
40.0977778,-74.2180556,7
43.4925,-70.4538889,7
43.6136111,-116.2025,0
37.3394444,-121.8938889,0
34.7463889,-92.2894444,9
31.8911111,-85.1455556,9
47.6063889,-122.3308333,5
37.6866667,-96.9763889,8
48.633082,-122.928982,5
34.815,-92.2241667,9
35.2219444,-101.8308333,4
30.3672222,-89.0927778,9
37.8722222,-93.7916667,8
61.5813889,-149.4394444,5
41.106606,-80.965002,7
33.0888889,-96.8861111,9
43.0480556,-76.1477778,7
39.7155556,-82.9530556,8
36.7477778,-119.7713889,0
28.9408333,-99.8494444,9
10.157931,-67.99721,2
38.8105556,-90.6997222,8
40.0083333,-75.2608333,7
25.7738889,-80.1938889,2
43.3638889,-71.94,7
43.25,-79.833333,7
36.8663889,-83.8888889,8
32.7355556,-97.1077778,9
40.7141667,-74.0063889,7
42.1816667,-87.8002778,7
29.643162,-98.477151,9
41.4766667,-95.3377778,7
43.0730556,-89.4011111,7
38.173168,20.489973,6
33.7669444,-118.1883333,4
37.0583333,-120.8488889,0
29.7858333,-82.0316667,2
35.2219444,-101.8308333,4
28.5380556,-81.3794444,2
47.4958333,-121.7855556,5
36.421191,-94.796896,8
34.54,-112.4677778,4
40.5888889,-73.6258333,7
34.0522222,-118.2427778,4
29.7630556,-95.3630556,9
32.9813889,-82.8102778,9
41.6361111,-72.2130556,7
39.6861111,-74.9955556,7
43.9,-78.866667,7
34.5958333,-120.1366667,4
34.1480556,-117.9980556,4
38.545,-121.7394444,0
41.4488889,-82.7080556,7
40.3063889,-121.2308333,0
42.2625,-71.8027778,7
32.3861111,-94.8755556,9
39.6133333,-105.0161111,0
42.0833333,-71.3972222,7
39.3508333,-101.7097222,0
38.7183333,-95.0813889,8
42.4602778,-71.3494444,7
36.4605556,-81.5191667,8
26.1591667,-97.9905556,2
34.5525,-77.3975,8
48.4633333,-115.8886111,5
33.6602778,-117.9983333,4
35.0463889,-81.9819444,8
35.3613889,-86.8397222,8
46.6541667,-120.5288889,5
38.8813889,-94.8188889,8
36.3358333,-94.4605556,8
33.9561111,-83.9880556,9
32.655,-79.9405556,9
40.7141667,-74.0063889,7
28.6647222,-82.1130556,2
47.6588889,-117.425,5
-27.616667,152.766667,3
35.9986111,-96.1138889,8
33.6125,-117.7119444,4
33.5975,-112.2711111,4
44.8408333,-93.2980556,7
27.9472222,-82.4586111,2
24.5552778,-81.7827778,2
35.752468,-120.696283,4
45.9175,-119.3413889,5
40.5725,-111.859722,0
51.183333,0.283333,6
41.595,-72.6458333,7
30.2866667,-89.3761111,9
40.4036111,-73.9919444,7
47.2530556,-122.4430556,5
41.4886111,-75.7088889,7
42.8666667,-106.3125,0
44.1669444,-74.5383333,7
42.9602778,-90.13,7
51.386322,0.551438,6
40.2430556,-79.2377778,7
-31.95224,115.861397,3
33.6888889,-78.8869444,9
42.0027778,-71.5152778,7
33.8158333,-78.6802778,9
39.9830556,-75.8241667,7
44.7208333,-88.0719444,7
38.6772222,-87.5286111,8
27.9472222,-82.4586111,2
33.1958333,-80.0133333,9
29.0336111,-95.4341667,9
41.6833333,-86.25,7
40.7141667,-74.0063889,7
26.9758333,-82.0908333,2
38.8916667,-121.2919444,0
37.9358333,-122.3466667,0
27.9472222,-82.4586111,2
41.7858333,-88.1472222,7
46.6461111,-94.3344444,7
39.7763889,-74.8627778,7
46.6022222,-120.5047222,5
37.775,-122.4183333,0
40.5677778,-84.1936111,7
43.1547222,-77.6158333,7
47.9447222,-122.3033333,5
37.3394444,-121.8938889,0
28.5380556,-81.3794444,2
41.3888889,-70.5138889,7
26.3794444,-98.82,2
46.6022222,-120.5047222,5
38.35,-104.7222222,0
53.533333,-1.116667,6
42.9633333,-85.6680556,7
25.9794444,-80.2027778,2
44.820556,20.462222,6
32.7677778,-117.0222222,4
35.5361111,-100.9594444,4
42.837263,-80.304042,7
37.6819444,-121.7669444,0
37.775,-122.4183333,0
39.1458333,-121.5902778,0
33.0580556,-112.0469444,4
39.4097222,-123.3544444,0
29.7630556,-95.3630556,9
48.4,-89.233333,7
39.9402778,-82.0133333,8
42.2711111,-89.0938889,7
29.7630556,-95.3630556,9
32.2094444,-99.7963889,9
39.0508333,-74.7583333,8
40.2169444,-74.7433333,7
41.5580556,-73.0519444,7
41.1797222,-97.5472222,7
30.4505556,-91.1544444,9
34.4269444,-77.5463889,8
47.8555556,-121.9697222,5
42.0333333,-87.8833333,7
34.0522222,-118.2427778,4
40.5152778,-107.5458333,0
38.2541667,-85.7594444,8
29.7630556,-95.3630556,9
32.686184,-114.193944,4
40.8086111,-82.1069444,7
33.6888889,-78.8869444,9
35.6869444,-105.9372222,4
47.4736111,-94.88,7
41.6797222,-74.1508333,7
34.1808333,-118.3080556,4
33.4936111,-117.1475,4
43.0527778,-74.3441667,7
46.5705556,-123.2961111,5
45.433333,-72.883333,7
27.9011111,-81.5861111,2
38.183971,-83.432684,8
54.13564,-1.527334,6
38.6786111,-121.2247222,0
42.2538889,-79.5047222,7
41.42,-87.7416667,7
40.6936111,-89.5888889,7
41.8477778,-74.5483333,7
32.4608333,-84.9877778,9
39.1611111,-89.4936111,8
38.9338889,-76.8969444,8
47.4486111,-122.1561111,5
39.3994444,-84.5613889,8
39.5588889,-84.3041667,8
39.3722222,-104.8555556,0
33.8536111,-118.1330556,4
40.015,-105.27,0
41.215,-86.7758333,7
30.4380556,-84.2808333,9
40.7425,-84.1052778,7
24.5552778,-81.7827778,2
33.9841667,-88.4880556,9
44.6613889,-84.7147222,7
43.0116667,-88.2313889,7
41.7486111,-77.3008333,7
33.965,-83.5966667,9
45.5319444,-122.29,5
26.6155556,-80.0572222,2
37.9480556,-122.0597222,0
41.1569444,-101.1258333,0
45.2788889,-92.985,7
43.105,-88.3419444,7
45.8261111,-92.9683333,7
45.416667,-75.7,7
34.4777778,-83.7736111,9
38.8113889,-89.9530556,8
32.507757,-85.050908,9
36.175,-115.1363889,4
60.9425,-149.1663889,5
33.8941667,-78.4269444,9
41.9902778,-70.9755556,7
34.1683333,-118.605,4
44.56,-90.5961111,7
31.7586111,-106.4863889,4
30.6033333,-87.9036111,9
34.2783333,-119.2922222,4
-35.27603,149.13435,3
34.1336111,-117.9066667,4
34.3847222,-118.53,4
36.9902778,-86.4436111,8
52.373702,-2.602164,6
21.3069444,-157.8583333,1
29.7630556,-95.3630556,9
26.1272222,-80.2333333,2
50.8,0.233333,6
27.7705556,-82.6794444,2
41.85,-87.65,7
49.216667,-122.916667,5
34.1013889,-84.5194444,9
43.15,-79.5,7
27.2155556,-81.8586111,2
-35.27603,149.13435,3
43.1466667,-88.3066667,7
45.4983333,-122.4302778,5
28.635308,77.22496,6
53.007732,-1.433412,6
40.0455556,-86.0086111,8
33.9191667,-118.4155556,4
33.5386111,-112.1852778,4
26.1272222,-80.2333333,2
35.0844444,-106.6505556,4
32.7833333,-96.8,9
37.5058333,-77.6494444,8
40.5983333,-124.1561111,0
43.5197222,-85.08,7
34.0141667,-86.0066667,9
41.6986111,-88.0683333,7
40.3933333,-82.4858333,7
32.7833333,-96.8,9
43.1547222,-77.6158333,7
33.4483333,-112.0733333,4
41.6738889,-73.0736111,7
39.6133333,-105.0161111,0
40.209444,-74.4375,7
32.237147,-80.860387,9
34.1486111,-118.3955556,4
36.175,-115.1363889,4
30.3405556,-97.5566667,9
43.7094444,-98.0294444,7
-34.603723,-58.381593,3
-29.906301,-71.250204,3
33.7222222,-116.3736111,4
46.729553,-94.6859,7
39.0416667,-76.0666667,8
34.4208333,-119.6972222,4
44.1916667,-88.6238889,7
38.3555556,-98.5805556,8
43.905,-91.4361111,7
33.7205556,-116.2147222,4
33.015,-96.5386111,9
40.7141667,-74.0063889,7
35.9605556,-83.9208333,8
43.974784,-75.910756,7
29.4238889,-98.4933333,9
38.005,-121.8047222,0
41.3,-80.85,7
41.3,-80.85,7
50.716667,-2.0,6
30.4380556,-84.2808333,9
41.7830556,-123.0591667,0
41.4088889,-75.6627778,7
43.3380556,-89.3802778,7
51.514125,-0.093689,6
39.4622222,-76.2794444,8
27.5061111,-99.5072222,2
41.7658333,-83.6280556,7
10.477465,-84.580681,2
53.933333,-90.983333,5
41.5622222,-72.6511111,7
41.921111,-71.435,7
39.8911111,-74.9222222,7
39.2638889,-103.6916667,0
37.2708333,-79.9416667,8
32.9477778,-112.7161111,4
40.2625,-80.1875,7
45.3,-122.7725,5
40.296218,-75.082115,7
39.0911111,-94.4152778,8
41.9902778,-70.9755556,7
39.7588889,-84.1916667,8
34.1477778,-119.1941667,4
41.6361111,-70.9347222,7
42.9336111,-72.2786111,7
46.8569444,-122.8516667,5
42.1538889,-88.1361111,7
33.1580556,-117.3497222,4
38.910841,-94.382172,8
45.45,-74.15,7
33.4483333,-112.0733333,4
42.1102778,-88.0341667,7
12.879721,121.774017,3
26.525,-80.0666667,2
53.5,-2.216667,6
34.1205556,-84.0044444,9
38.5816667,-121.4933333,0
36.5822222,-87.0655556,8
38.3030556,-77.4608333,8
37.5058333,-77.6494444,8
41.7711111,-81.05,7
34.1808333,-118.3080556,4
35.1483333,-81.8611111,8
43.1008333,-75.2330556,7
35.4675,-97.5161111,9
35.3394444,-97.4863889,9
29.4238889,-98.4933333,9
38.4219444,-77.4086111,8
40.7141667,-74.0063889,7
47.4830556,-122.2158333,5
43.4666667,-112.0333333,0
48.7597222,-122.4869444,5
42.5222222,-83.3061111,7
37.2152778,-93.2980556,8
33.5772222,-96.1780556,9
-37.813938,144.963425,3
35.4086111,-80.5797222,8
35.2080556,-82.2386111,8
37.8716667,-122.2716667,0
43.3666667,-124.2166667,0
48.6994444,-94.3427778,5
41.6580556,-90.5844444,7
38.5816667,-121.4933333,0
43.9441667,-90.8127778,7
38.35,-104.7222222,0
39.4369444,-104.9591667,0
38.5816667,-121.4933333,0
21.3155556,-158.0072222,1
36.4072222,-105.5725,4
47.6063889,-122.3308333,5
36.4072222,-105.5725,4
39.2247222,-106.0013889,0
46.0705556,-93.6675,7
39.604851,-106.356612,0
32.2216667,-110.9258333,4
38.4,-105.2166667,0
35.4194444,-109.4958333,4
41.6827778,-88.3513889,7
35.0241667,-110.6966667,4
47.6063889,-122.3308333,5
33.7358333,-118.2913889,4
30.2669444,-97.7427778,9
48.7838889,-117.8105556,5
40.6936111,-89.5888889,7
43.9561111,-89.8180556,7
49.972636,-98.282777,5
38.1361111,-81.0997222,8
33.9802778,-118.4508333,4
41.6005556,-93.6088889,7
38.5291667,-76.9755556,8
39.4733333,-82.7394444,8
37.3394444,-121.8938889,0
40.1672222,-105.1013889,0
35.2269444,-80.8433333,8
25.4683333,-80.4777778,2
31.1277778,-92.0661111,9
41.6027778,-87.7438889,7
41.4225,-87.9858333,7
54.883333,-2.933333,6
41.9444444,-71.2861111,7
59.6425,-151.5483333,5
42.5847222,-87.8211111,7
33.8388889,-83.9008333,9
28.0391667,-81.95,2
41.6027778,-87.7438889,7
42.438242,23.816172,6
43.5408333,-116.5625,0
28.8002778,-81.2733333,2
34.3916667,-118.5416667,4
33.9802778,-118.4508333,4
40.8,-96.6666667,8
37.985,-103.5433333,0
47.6741667,-122.1202778,5
40.7141667,-74.0063889,7
41.223,-111.97383,0
37.6941667,-122.0852778,0
28.5380556,-81.3794444,2
39.2672222,-76.7986111,8
38.2544444,-104.6086111,0
41.6794444,-77.0641667,7
25.187459,55.405636,6
39.6066667,-75.8336111,7
46.5927778,-112.0352778,5
42.586888,-82.919551,7
38.8338889,-104.8208333,0
56.15,-3.75,6
42.865,-71.3744444,7
44.3,-120.8333333,5
32.7152778,-117.1563889,4
37.315326,-93.5852,8
40.4166667,-86.8752778,7
40.7141667,-74.0063889,7
38.0044444,-122.2977778,0
42.080698,-72.307433,7
35.2225,-97.4391667,9
31.7586111,-106.4863889,4
39.8269444,-80.5666667,8
43.7022222,-72.29,7
37.2255556,-107.5975,0
35.2333333,-106.6638889,4
28.0391667,-81.95,2
33.0183333,-80.1758333,9
41.1416667,-87.875,7
44.5191667,-88.0197222,7
33.9813889,-81.2363889,9
43.166667,-79.233333,7
43.681611,-80.027781,7
46.6022222,-120.5047222,5
40.29,-76.9341667,7
41.3325,-73.2077778,7
37.3230556,-122.0311111,0
39.5297222,-119.8127778,0
40.7027778,-74.3791667,7
42.0833333,-71.0188889,7
34.0186111,-95.2661111,9
34.1722222,-118.3780556,4
45.6388889,-122.6602778,5
41.2563889,-74.3602778,7
38.2097222,-84.5588889,8
29.9838889,-90.1527778,9
42.4775,-83.0277778,7
25.8572222,-80.2783333,2
36.0397222,-114.9811111,4
45.4208333,-122.6694444,5
41.6611111,-91.53,7
40.7141667,-74.0063889,7
34.9244444,-80.7436111,8
31.243787,-90.453153,9
40.7141667,-74.0063889,7
21.451331,-158.015281,1
40.2986111,-83.0680556,7
39.0911111,-94.4152778,8
38.812963,-120.030183,0
41.611143,-86.722719,7
37.9577778,-121.2897222,0
40.8022222,-124.1625,0
35.7563889,-83.9705556,8
39.2402778,-76.8397222,8
37.99,-84.1797222,8
39.4013889,-76.6022222,8
40.174276,-75.106839,7
36.5641667,-118.7727778,0
40.5866667,-122.3905556,0
40.7841667,-74.6972222,7
50.4,-113.25,5
32.78014,-96.800451,9
39.8916667,-75.9219444,7
27.4986111,-82.575,2
40.256648,-79.818468,7
52.466667,-1.916667,6
42.7047222,-77.2719444,7
40.5186111,-74.4125,7
43.756551,-79.360779,7
40.5763889,-124.2627778,0
33.7091667,-117.9527778,4
40.7141667,-74.0063889,7
41.4169444,-87.3652778,7
51.0,-118.183333,5
40.4188889,-80.5897222,7
35.417523,-97.387416,9
38.6580556,-77.25,8
-35.27603,149.13435,3
38.7013889,-90.1486111,8
53.8,-2.233333,6
32.7152778,-117.1563889,4
37.9063889,-122.0638889,0
32.525,-93.75,9
26.9294444,-82.0455556,2
35.689488,139.691706,6
44.233333,-76.483333,7
40.1163889,-88.2433333,8
35.4769444,-76.8119444,8
44.98,-93.2636111,7
48.5127778,-122.6113889,5
42.6525,-73.7566667,7
48.4213889,-122.3327778,5
47.3811111,-122.2336111,5
20.671956,-103.416501,2
35.6225,-117.67,4
36.2491667,-88.1530556,8
28.0833333,-80.6083333,2
39.7463889,-84.2866667,8
38.9458333,-84.6805556,8
43.2122222,-77.4302778,7
40.8680556,-73.4261111,7
38.9716667,-95.235,8
43.866667,-79.033333,7
46.8397222,-119.0511111,5
42.7022222,-83.4027778,7
33.4483333,-112.0733333,4
38.9822222,-94.6705556,8
40.7141667,-74.0063889,7
36.8416667,-82.2252778,8
48.88,-115.0525,5
37.9480556,-122.0597222,0
41.85,-87.65,7
39.7294444,-104.8313889,0
44.1636111,-93.9991667,7
41.2375,-80.8186111,7
42.2625,-71.8027778,7
38.9341667,-77.1777778,8
42.8713889,-112.4447222,0
38.5816667,-121.4933333,0
29.0255556,-80.9272222,2
26.7052778,-80.0366667,2
44.937483,-93.201,7
32.7152778,-117.1563889,4
41.9666667,-71.55,7
38.1041667,-122.2555556,0
52.154738,-0.701378,6
40.7933333,-77.8602778,7
37.9833333,-75.8541667,8
40.7616667,-73.3297222,7
48.50389,-122.23611,5
35.0844444,-106.6505556,4
25.7902778,-80.1302778,2
34.005,-118.8091667,4
26.1416667,-81.795,2
41.9558333,-78.6441667,7
39.7047222,-105.0808333,0
28.5380556,-81.3794444,2
39.8519444,-81.6577778,8
54.78535,-7.47427,6
44.3683,-92.511298,7
32.2216667,-110.9258333,4
41.6833333,-86.25,7
36.3955556,-97.8780556,8
41.2586111,-95.9375,7
28.5491667,-81.7730556,2
40.7536111,-86.0688889,7
30.438101,75.705165,6
40.4166667,-86.8752778,7
42.1013889,-72.5902778,7
52.683333,-2.016667,6
41.314497,-81.83569,7
32.2216667,-110.9258333,4
36.7477778,-119.7713889,0
34.2977778,-83.8241667,9
20.8947222,-156.47,1
45.5236111,-122.675,5
32.6536111,-83.7597222,9
42.2611111,-71.4638889,7
41.6638889,-83.5552778,7
39.3602778,-104.5963889,0
38.7297222,-120.7975,0
39.7683333,-86.1580556,8
39.3280556,-120.1822222,0
40.3858333,-122.2797222,0
36.0525,-95.7905556,8
37.013211,-89.61006,8
64.8377778,-147.7163889,5
38.8105556,-90.6997222,8
35.9605556,-83.9208333,8
37.2152778,-93.2980556,8
25.7738889,-80.1938889,2
32.9125,-96.6386111,9
35.6869444,-105.9372222,4
39.3330556,-82.9825,8
45.5236111,-122.675,5
38.4191667,-82.4452778,8
41.5291667,-120.1722222,0
43.1547222,-77.6158333,7
42.7647222,-71.4402778,7
42.3725,-74.0961111,7
43.1547222,-77.6158333,7
44.2911111,-105.5016667,5
38.8902778,-77.0844444,8
30.409416,-88.925266,9
41.1147222,-74.15,7
35.7972222,-82.6841667,8
39.2775,-74.575,8
32.9975,-87.63,9
47.5405556,-122.635,5
44.233333,-76.483333,7
39.5297222,-84.0866667,8
41.5622222,-72.6511111,7
28.0680556,-80.5605556,2
42.468164,-71.014118,7
41.55,-71.4666667,7
33.7738889,-117.9405556,4
33.5091667,-111.8983333,4
34.2255556,-77.945,9
47.6588889,-117.425,5
64.8377778,-147.7163889,5
32.7152778,-117.1563889,4
39.7683333,-86.1580556,8
43.1133333,-73.1036111,7
28.1758333,-80.5902778,2
40.8122222,-73.0788889,7
40.5652778,-75.1,7
41.5769444,-73.4088889,7
37.8716667,-122.2716667,0
38.8133333,-82.7269444,8
44.7677778,-93.2775,7
34.1111111,-109.2908333,4
33.6188889,-83.8675,9
40.2736111,-76.8847222,7
43.2805556,-71.8172222,7
30.1758333,-84.3752778,9
46.7833333,-92.1063889,7
27.2541667,-80.23,2
31.3111111,-92.445,9
45.6388889,-122.6602778,5
33.7205556,-116.2147222,4
-7.119496,-34.845012,2
-21.170401,-47.810324,3
39.0541667,-84.0530556,8
31.2133333,-82.3541667,9
34.6377778,-97.8172222,9
50.016667,-125.25,5
35.2247222,-88.2491667,8
40.5580556,-90.035,8
34.1952778,-79.7627778,9
47.088811,-122.602484,5
42.8863889,-78.8786111,7
41.0886111,-74.1441667,7
52.033333,-0.633333,6
42.3136111,-122.9658333,0
33.18,-96.4977778,9
41.9983333,-92.1972222,7
44.9022222,-85.0608333,7
40.0063889,-75.7036111,7
33.4472222,-84.1469444,9
34.870966,-82.403252,8
30.2669444,-97.7427778,9
41.4108333,-74.4075,7
36.3883333,-86.4466667,8
-33.861481,151.205475,3
38.6947222,-120.8138889,0
42.7675,-78.7441667,7
36.8588889,-120.455,0
32.7833333,-96.8,9
35.5847222,-80.8102778,8
34.4838889,-114.3216667,4
39.5538889,-104.9688889,0
33.4222222,-111.8219444,4
39.4402778,-84.3622222,8
43.9827778,-124.0986111,5
37.8841667,-121.27,0
31.7619444,-95.6305556,9
47.4475,-122.4586111,5
34.0522222,-118.2427778,4
28.6775,-81.3280556,2
42.8863889,-78.8786111,7
39.2475,-114.8877778,0
33.7488889,-84.3880556,9
